Name	Chr	Start	Stop	Up	Down	size
chrIV: 1415171-1415210	chrIV	1415171.0	1415210.0	YDR478W	YDR479C	39.0
chrIV: 1416874-1417399	chrIV	1416874.0	1417399.0	YDR479C	YDR480W	525.0
chrIV: 1418370-1418550	chrIV	1418370.0	1418550.0	YDR480W	YDR481C	180.0
chrIV: 1420250-1420431	chrIV	1420250.0	1420431.0	YDR481C	YDR482C	181.0
chrIV: 1420838-1421157	chrIV	1420838.0	1421157.0	YDR482C	YDR483W	319.0
chrIV: 1422485-1422763	chrIV	1422485.0	1422763.0	YDR483W	YDR484W	278.0
chrIV: 1424688-1424820	chrIV	1424688.0	1424820.0	YDR484W	YDR485C	132.0
chrIV: 1427207-1427431	chrIV	1427207.0	1427431.0	YDR485C	YDR486C	224.0
chrIV: 1428120-1428354	chrIV	1428120.0	1428354.0	YDR486C	YDR487C	234.0
chrIV: 1428980-1429188	chrIV	1428980.0	1429188.0	YDR487C	YDR488C	208.0
chrIV: 1430789-1431012	chrIV	1430789.0	1431012.0	YDR488C	YDR489W	223.0
chrIV: 1431896-1431968	chrIV	1431896.0	1431968.0	YDR489W	YDR490C	72.0
chrIV: 1434268-1434924	chrIV	1434268.0	1434924.0	YDR490C	YDR492W	656.0
chrIV: 1435874-1436217	chrIV	1435874.0	1436217.0	YDR492W	YDR493W	343.0
chrIV: 1436588-1436930	chrIV	1436588.0	1436930.0	YDR493W	YDR494W	342.0
chrIV: 1438015-1438115	chrIV	1438015.0	1438115.0	YDR494W	YDR495C	100.0
chrIV: 1441150-1441433	chrIV	1441150.0	1441433.0	YDR495C	YDR496C	283.0
chrIV: 1443403-1443713	chrIV	1443403.0	1443713.0	YDR496C	YDR497C	310.0
chrIV: 1445467-1445843	chrIV	1445467.0	1445843.0	YDR497C	YDR498C	376.0
chrIV: 1446994-1447830	chrIV	1446994.0	1447830.0	YDR498C	YDR499W	836.0
chrIV: 1450073-1450198	chrIV	1450073.0	1450198.0	YDR499W	YDR500C	125.0
chrIV: 1450853-1451353	chrIV	1450853.0	1451353.0	YDR500C	YDR501W	500.0
chrIV: 1452918-1453310	chrIV	1452918.0	1453310.0	YDR501W	YDR502C	392.0
chrIV: 1454464-1455042	chrIV	1454464.0	1455042.0	YDR502C	YDR503C	578.0
chrIV: 1455866-1456311	chrIV	1455866.0	1456311.0	YDR503C	YDR504C	445.0
chrIV: 1456694-1456695	chrIV	1456694.0	1456695.0	YDR504C	YDR505C	1.0
chrIV: 1459220-1462358	chrIV	1459220.0	1462358.0	YDR505C	YDR507C	3138.0
chrIV: 1465786-1466453	chrIV	1465786.0	1466453.0	YDR507C	YDR508C	667.0
chrIV: 1468444-1469400	chrIV	1468444.0	1469400.0	YDR508C	YDR510W	956.0
chrIV: 1469705-1470017	chrIV	1469705.0	1470017.0	YDR510W	YDR511W	312.0
chrIV: 1470418-1470500	chrIV	1470418.0	1470500.0	YDR511W	YDR512C	82.0
chrIV: 1471448-1473429	chrIV	1471448.0	1473429.0	YDR513W	YDR515W	1981.0
chrIV: 1474772-1474974	chrIV	1474772.0	1474974.0	YDR515W	YDR516C	202.0
chrIV: 1476476-1477239	chrIV	1476476.0	1477239.0	YDR516C	YDR517W	763.0
chrIV: 1478357-1478608	chrIV	1478357.0	1478608.0	YDR517W	YDR518W	251.0
chrIV: 1480161-1480425	chrIV	1480161.0	1480425.0	YDR518W	YDR519W	264.0
chrIV: 1480832-1483795	chrIV	1480832.0	1483795.0	YDR519W	YDR522C	2963.0
chrIV: 1485303-1485566	chrIV	1485303.0	1485566.0	YDR522C	YDR523C	263.0
chrIV: 1487038-1487542	chrIV	1487038.0	1487542.0	YDR523C	YDR524C	504.0
chrIV: 1488990-1490596	chrIV	1488990.0	1490596.0	YDR524C	YDR525W-A	1606.0
chrIV: 1490835-1491094	chrIV	1490835.0	1491094.0	YDR525W-A	YDR527W	259.0
chrIV: 1492413-1494586	chrIV	1492413.0	1494586.0	YDR527W	YDR528W	2173.0
chrIV: 1495857-1496165	chrIV	1495857.0	1496165.0	YDR528W	YDR529C	308.0
chrIV: 1496548-1496791	chrIV	1496548.0	1496791.0	YDR529C	YDR530C	243.0
chrIV: 1497768-1498232	chrIV	1497768.0	1498232.0	YDR530C	YDR531W	464.0
chrIV: 1499335-1499396	chrIV	1499335.0	1499396.0	YDR531W	YDR532C	61.0
chrIV: 1500553-1501447	chrIV	1500553.0	1501447.0	YDR532C	YDR533C	894.0
chrIV: 1502160-1503314	chrIV	1502160.0	1503314.0	YDR533C	YDR534C	1154.0
chrIV: 1504900-1508005	chrIV	1504900.0	1508005.0	YDR534C	YDR536W	3105.0
chrIV: 1509714-1510902	chrIV	1509714.0	1510902.0	YDR536W	YDR538W	1188.0
chrIV: 1511630-1512094	chrIV	1511630.0	1512094.0	YDR538W	YDR539W	464.0
chrIV: 1513605-1517136	chrIV	1513605.0	1517136.0	YDR539W	YDR540C	3531.0
chrIV: 1523611-1526321	chrIV	1523611.0	1526321.0	YDR542W	YDR545W	2710.0
chrV: 14415-16355	chrV	14415.0	16355.0	YEL072W	YEL071W	1940.0
chrV: 17845-21537	chrV	17845.0	21537.0	YEL071W	YEL069C	3692.0
chrV: 23231-26667	chrV	23231.0	26667.0	YEL069C	YEL066W	3436.0
chrV: 27206-27657	chrV	27206.0	27657.0	YEL066W	YEL065W	451.0
chrV: 29543-29797	chrV	29543.0	29797.0	YEL065W	YEL064C	254.0
chrV: 31239-31694	chrV	31239.0	31694.0	YEL064C	YEL063C	455.0
chrV: 33466-34407	chrV	33466.0	34407.0	YEL063C	YEL062W	941.0
chrV: 36254-36535	chrV	36254.0	36535.0	YEL062W	YEL061C	281.0
chrV: 39537-40046	chrV	39537.0	40046.0	YEL061C	YEL060C	509.0
chrV: 41953-42400	chrV	41953.0	42400.0	YEL060C	YEL059C-A	447.0
chrV: 42624-43252	chrV	42624.0	43252.0	YEL059C-A	YEL058W	628.0
chrV: 44925-47168	chrV	44925.0	47168.0	YEL058W	YEL056W	2243.0
chrV: 48373-48471	chrV	48373.0	48471.0	YEL056W	YEL055C	98.0
chrV: 51539-52721	chrV	51539.0	52721.0	YEL055C	YEL054C	1182.0
chrV: 53218-53901	chrV	53218.0	53901.0	YEL054C	YEL053C	683.0
chrV: 56102-56571	chrV	56102.0	56571.0	YEL053C	YEL052W	469.0
chrV: 58100-58378	chrV	58100.0	58378.0	YEL052W	YEL051W	278.0
chrV: 59148-59670	chrV	59148.0	59670.0	YEL051W	YEL050C	522.0
chrV: 60851-63728	chrV	60851.0	63728.0	YEL050C	YEL049W	2877.0
chrV: 64090-64709	chrV	64090.0	64709.0	YEL049W	YEL048C	619.0
chrV: 65167-65385	chrV	65167.0	65385.0	YEL048C	YEL047C	218.0
chrV: 66797-67629	chrV	66797.0	67629.0	YEL047C	YEL046C	832.0
chrV: 68792-69757	chrV	68792.0	69757.0	YEL046C	YEL044W	965.0
chrV: 70257-70478	chrV	70257.0	70478.0	YEL044W	YEL043W	221.0
chrV: 73348-73771	chrV	73348.0	73771.0	YEL043W	YEL042W	423.0
chrV: 75327-75944	chrV	75327.0	75944.0	YEL042W	YEL041W	617.0
chrV: 77431-78053	chrV	77431.0	78053.0	YEL041W	YEL040W	622.0
chrV: 79456-79636	chrV	79456.0	79636.0	YEL040W	YEL039C	180.0
chrV: 79977-80462	chrV	79977.0	80462.0	YEL039C	YEL038W	485.0
chrV: 81145-81407	chrV	81145.0	81407.0	YEL038W	YEL037C	262.0
chrV: 82603-83050	chrV	82603.0	83050.0	YEL037C	YEL036C	447.0
chrV: 84552-85676	chrV	84552.0	85676.0	YEL036C	YEL034W	1124.0
chrV: 86149-86937	chrV	86149.0	86937.0	YEL034W	YEL032W	788.0
chrV: 89852-90258	chrV	89852.0	90258.0	YEL032W	YEL031W	406.0
chrV: 93905-94644	chrV	93905.0	94644.0	YEL031W	YEL030W	739.0
chrV: 96578-96858	chrV	96578.0	96858.0	YEL030W	YEL029C	280.0
chrV: 97796-100769	chrV	97796.0	100769.0	YEL029C	YEL027W	2973.0
chrV: 101251-101943	chrV	101251.0	101943.0	YEL027W	YEL026W	692.0
chrV: 102323-107260	chrV	102323.0	107260.0	YEL026W	YEL024W	4937.0
chrV: 107907-111421	chrV	107907.0	111421.0	YEL024W	YEL022W	3514.0
chrV: 115800-116167	chrV	115800.0	116167.0	YEL022W	YEL021W	367.0
chrV: 116970-117211	chrV	116970.0	117211.0	YEL021W	YEL020W-A	241.0
chrV: 117474-120498	chrV	117474.0	120498.0	YEL020W-A	YEL019C	3024.0
chrV: 121301-121471	chrV	121301.0	121471.0	YEL019C	YEL018W	170.0
chrV: 122310-122798	chrV	122310.0	122798.0	YEL018W	YEL017C-A	488.0
chrV: 122929-123657	chrV	122929.0	123657.0	YEL017C-A	YEL017W	728.0
chrV: 124670-124737	chrV	124670.0	124737.0	YEL017W	YEL016C	67.0
chrV: 126218-126629	chrV	126218.0	126629.0	YEL016C	YEL015W	411.0
chrV: 128284-128825	chrV	128284.0	128825.0	YEL015W	YEL013W	541.0
chrV: 130561-131772	chrV	130561.0	131772.0	YEL013W	YEL012W	1211.0
chrV: 132551-133120	chrV	132551.0	133120.0	YEL012W	YEL011W	569.0
chrV: 135234-138918	chrV	135234.0	138918.0	YEL011W	YEL009C	3684.0
chrV: 139763-144327	chrV	139763.0	144327.0	YEL009C	YEL006W	4564.0
chrV: 145334-145907	chrV	145334.0	145907.0	YEL006W	YEL005C	573.0
chrV: 146755-146951	chrV	146755.0	146951.0	YEL005C	YEL004W	196.0
chrV: 147979-148176	chrV	147979.0	148176.0	YEL004W	YEL003W	197.0
chrV: 148599-148722	chrV	148599.0	148722.0	YEL003W	YEL002C	123.0
chrV: 150014-150301	chrV	150014.0	150301.0	YEL002C	YEL001C	287.0
chrV: 150978-153520	chrV	150978.0	153520.0	YEL001C	YER001W	2542.0
chrV: 155808-156803	chrV	155808.0	156803.0	YER001W	YER002W	995.0
chrV: 157498-157736	chrV	157498.0	157736.0	YER002W	YER003C	238.0
chrV: 159118-159580	chrV	159118.0	159580.0	YER003C	YER004W	462.0
chrV: 160275-160550	chrV	160275.0	160550.0	YER004W	YER005W	275.0
chrV: 162442-162723	chrV	162442.0	162723.0	YER005W	YER006W	281.0
chrV: 164285-164527	chrV	164285.0	164527.0	YER006W	YER007W	242.0
chrV: 166083-166237	chrV	166083.0	166237.0	YER007W	YER007C-A	154.0
chrV: 166885-167808	chrV	166885.0	167808.0	YER007C-A	YER008C	923.0
chrV: 171818-172115	chrV	171818.0	172115.0	YER008C	YER009W	297.0
chrV: 172492-172634	chrV	172492.0	172634.0	YER009W	YER010C	142.0
chrV: 173338-175248	chrV	173338.0	175248.0	YER010C	YER011W	1910.0
chrV: 176012-177835	chrV	176012.0	177835.0	YER011W	YER012W	1823.0
chrV: 178431-178841	chrV	178431.0	178841.0	YER012W	YER013W	410.0
chrV: 182278-182600	chrV	182278.0	182600.0	YER013W	YER014W	322.0
chrV: 186775-188277	chrV	186775.0	188277.0	YER015W	YER016W	1502.0
chrV: 189311-189503	chrV	189311.0	189503.0	YER016W	YER017C	192.0
chrV: 191788-191959	chrV	191788.0	191959.0	YER017C	YER018C	171.0
chrV: 192624-192797	chrV	192624.0	192797.0	YER018C	YER019W	173.0
chrV: 194230-194273	chrV	194230.0	194273.0	YER019W	YER019C-A	43.0
chrV: 194539-195168	chrV	194539.0	195168.0	YER019C-A	YER020W	629.0
chrV: 196517-196948	chrV	196517.0	196948.0	YER020W	YER021W	431.0
chrV: 198519-198812	chrV	198519.0	198812.0	YER021W	YER022W	293.0
chrV: 200875-201076	chrV	200875.0	201076.0	YER022W	YER023W	201.0
chrV: 201936-202192	chrV	201936.0	202192.0	YER023W	YER024W	256.0
chrV: 204963-205251	chrV	204963.0	205251.0	YER024W	YER025W	288.0
chrV: 206834-207644	chrV	206834.0	207644.0	YER025W	YER026C	810.0
chrV: 208474-208979	chrV	208474.0	208979.0	YER026C	YER027C	505.0
chrV: 210232-210692	chrV	210232.0	210692.0	YER027C	YER028C	460.0
chrV: 211876-212587	chrV	211876.0	212587.0	YER028C	YER029C	711.0
chrV: 213177-213437	chrV	213177.0	213437.0	YER029C	YER030W	260.0
chrV: 213898-214076	chrV	213898.0	214076.0	YER030W	YER031C	178.0
chrV: 214747-215063	chrV	214747.0	215063.0	YER031C	YER032W	316.0
chrV: 217693-218057	chrV	217693.0	218057.0	YER032W	YER033C	364.0
chrV: 221287-222639	chrV	221287.0	222639.0	YER033C	YER035W	1352.0
chrV: 223076-223367	chrV	223076.0	223367.0	YER035W	YER036C	291.0
chrV: 225199-225889	chrV	225199.0	225889.0	YER036C	YER037W	690.0
chrV: 226854-226858	chrV	226854.0	226858.0	YER037W	YER038C	4.0
chrV: 228252-228456	chrV	228252.0	228456.0	YER038C	YER039C	204.0
chrV: 229205-229795	chrV	229205.0	229795.0	YER039C	YER040W	590.0
chrV: 231987-232461	chrV	231987.0	232461.0	YER040W	YER041W	474.0
chrV: 234740-234937	chrV	234740.0	234937.0	YER041W	YER042W	197.0
chrV: 235491-235770	chrV	235491.0	235770.0	YER042W	YER043C	279.0
chrV: 237119-237570	chrV	237119.0	237570.0	YER043C	YER044C	451.0
chrV: 238016-238460	chrV	238016.0	238460.0	YER044C	YER044C-A	444.0
chrV: 239774-240032	chrV	239774.0	240032.0	YER044C-A	YER045C	258.0
chrV: 241501-243180	chrV	241501.0	243180.0	YER045C	YER046W	1679.0
chrV: 243611-243810	chrV	243611.0	243810.0	YER046W	YER047C	199.0
chrV: 246503-246982	chrV	246503.0	246982.0	YER047C	YER048C	479.0
chrV: 248157-250718	chrV	248157.0	250718.0	YER048C	YER048W-A	2561.0
chrV: 251002-251728	chrV	251002.0	251728.0	YER048W-A	YER049W	726.0
chrV: 253662-253971	chrV	253662.0	253971.0	YER049W	YER050C	309.0
chrV: 254387-254656	chrV	254387.0	254656.0	YER050C	YER051W	269.0
chrV: 256134-256375	chrV	256134.0	256375.0	YER051W	YER052C	241.0
chrV: 257958-258737	chrV	257958.0	258737.0	YER052C	YER053C	779.0
chrV: 259639-262052	chrV	259639.0	262052.0	YER053C	YER054C	2413.0
chrV: 263698-264892	chrV	263698.0	264892.0	YER054C	YER055C	1194.0
chrV: 265785-266512	chrV	265785.0	266512.0	YER055C	YER056C	727.0
chrV: 268113-269423	chrV	268113.0	269423.0	YER056C	YER056C-A	1310.0
chrV: 270185-270737	chrV	270185.0	270737.0	YER056C-A	YER057C	552.0
chrV: 271126-271768	chrV	271126.0	271768.0	YER057C	YER058W	642.0
chrV: 272091-272624	chrV	272091.0	272624.0	YER058W	YER059W	533.0
chrV: 273886-274567	chrV	273886.0	274567.0	YER059W	YER060W	681.0
chrV: 276153-276572	chrV	276153.0	276572.0	YER060W	YER060W-A	419.0
chrV: 278164-278298	chrV	278164.0	278298.0	YER060W-A	YER061C	134.0
chrV: 279626-279930	chrV	279626.0	279930.0	YER061C	YER062C	304.0
chrV: 280682-281710	chrV	280682.0	281710.0	YER062C	YER063W	1028.0
chrV: 282366-285241	chrV	282366.0	285241.0	YER063W	YER065C	2875.0
chrV: 292551-293050	chrV	292551.0	293050.0	YER067W	YER068W	499.0
chrV: 294813-295410	chrV	294813.0	295410.0	YER068W	YER069W	597.0
chrV: 298001-298950	chrV	298001.0	298950.0	YER069W	YER070W	949.0
chrV: 301616-302806	chrV	301616.0	302806.0	YER070W	YER072W	1190.0
chrV: 303195-304030	chrV	303195.0	304030.0	YER072W	YER073W	835.0
chrV: 305592-306323	chrV	305592.0	306323.0	YER073W	YER074W	731.0
chrV: 307196-307653	chrV	307196.0	307653.0	YER074W	YER074W-A	457.0
chrV: 308123-308413	chrV	308123.0	308413.0	YER074W-A	YER075C	290.0
chrV: 318342-319963	chrV	318342.0	319963.0	YER078C	YER080W	1621.0
chrV: 321846-322686	chrV	321846.0	322686.0	YER080W	YER081W	840.0
chrV: 324095-324272	chrV	324095.0	324272.0	YER081W	YER082C	177.0
chrV: 325936-326174	chrV	325936.0	326174.0	YER082C	YER083C	238.0
chrV: 327031-328477	chrV	327031.0	328477.0	YER083C	YER086W	1446.0
chrV: 330207-330576	chrV	330207.0	330576.0	YER086W	YER087W	369.0
chrV: 332306-332582	chrV	332306.0	332582.0	YER087W	YER087C-B	276.0
chrV: 332830-333176	chrV	332830.0	333176.0	YER087C-B	YER088C	346.0
chrV: 335188-335946	chrV	335188.0	335946.0	YER088C	YER089C	758.0
chrV: 337340-337949	chrV	337340.0	337949.0	YER089C	YER090W	609.0
chrV: 339472-339864	chrV	339472.0	339864.0	YER090W	YER091C	392.0
chrV: 342167-342855	chrV	342167.0	342855.0	YER091C	YER092W	688.0
chrV: 343232-343320	chrV	343232.0	343320.0	YER092W	YER093C	88.0
chrV: 347612-347912	chrV	347612.0	347912.0	YER093C	YER093C-A	300.0
chrV: 348400-348729	chrV	348400.0	348729.0	YER093C-A	YER094C	329.0
chrV: 349346-349980	chrV	349346.0	349980.0	YER094C	YER095W	634.0
chrV: 351182-351698	chrV	351182.0	351698.0	YER095W	YER096W	516.0
chrV: 353236-355466	chrV	353236.0	355466.0	YER096W	YER098W	2230.0
chrV: 357730-358105	chrV	357730.0	358105.0	YER098W	YER099C	375.0
chrV: 359061-359562	chrV	359061.0	359562.0	YER099C	YER100W	501.0
chrV: 360314-360502	chrV	360314.0	360502.0	YER100W	YER101C	188.0
chrV: 361794-363100	chrV	361794.0	363100.0	YER101C	YER102W	1306.0
chrV: 363702-364589	chrV	363702.0	364589.0	YER102W	YER103W	887.0
chrV: 366517-366802	chrV	366517.0	366802.0	YER103W	YER104W	285.0
chrV: 367428-367838	chrV	367428.0	367838.0	YER104W	YER105C	410.0
chrV: 372013-372326	chrV	372013.0	372326.0	YER105C	YER106W	313.0
chrV: 373234-373448	chrV	373234.0	373448.0	YER106W	YER107C	214.0
chrV: 374545-375215	chrV	374545.0	375215.0	YER107C	YER109C	670.0
chrV: 377614-378762	chrV	377614.0	378762.0	YER109C	YER110C	1148.0
chrV: 382103-382595	chrV	382103.0	382595.0	YER110C	YER111C	492.0
chrV: 385876-387232	chrV	385876.0	387232.0	YER111C	YER112W	1356.0
chrV: 387795-387932	chrV	387795.0	387932.0	YER112W	YER113C	137.0
chrV: 390052-390590	chrV	390052.0	390590.0	YER113C	YER114C	538.0
chrV: 393712-394292	chrV	393712.0	394292.0	YER114C	YER115C	580.0
chrV: 394867-395348	chrV	394867.0	395348.0	YER115C	YER116C	481.0
chrV: 396172-396769	chrV	396172.0	396769.0	YER116C	YER117W	597.0
chrV: 397653-397952	chrV	397653.0	397952.0	YER117W	YER118C	299.0
chrV: 399055-399496	chrV	399055.0	399496.0	YER118C	YER119C	441.0
chrV: 400842-401135	chrV	400842.0	401135.0	YER119C	YER120W	293.0
chrV: 401869-402871	chrV	401869.0	402871.0	YER120W	YER122C	1002.0
chrV: 404352-404813	chrV	404352.0	404813.0	YER122C	YER123W	461.0
chrV: 406387-407342	chrV	406387.0	407342.0	YER123W	YER124C	955.0
chrV: 409063-410189	chrV	409063.0	410189.0	YER124C	YER125W	1126.0
chrV: 412618-413394	chrV	412618.0	413394.0	YER125W	YER126C	776.0
chrV: 414179-414481	chrV	414179.0	414481.0	YER126C	YER127W	302.0
chrV: 415554-417281	chrV	415554.0	417281.0	YER127W	YER129W	1727.0
chrV: 420709-423952	chrV	420709.0	423952.0	YER129W	YER131W	3243.0
chrV: 424311-425188	chrV	424311.0	425188.0	YER131W	YER132C	877.0
chrV: 430449-432495	chrV	430449.0	432495.0	YER132C	YER133W	2046.0
chrV: 451243-453459	chrV	451243.0	453459.0	YER139C	YER141W	2216.0
chrV: 454919-455146	chrV	454919.0	455146.0	YER141W	YER142C	227.0
chrV: 456036-456319	chrV	456036.0	456319.0	YER142C	YER143W	283.0
chrV: 457605-457806	chrV	457605.0	457806.0	YER143W	YER144C	201.0
chrV: 460223-460526	chrV	460223.0	460526.0	YER144C	YER145C	303.0
chrV: 461740-462585	chrV	461740.0	462585.0	YER145C	YER146W	845.0
chrV: 462866-462968	chrV	462866.0	462968.0	YER146W	YER147C	102.0
chrV: 464842-465303	chrV	464842.0	465303.0	YER147C	YER148W	461.0
chrV: 466025-466208	chrV	466025.0	466208.0	YER148W	YER149C	183.0
chrV: 467470-468370	chrV	467470.0	468370.0	YER149C	YER150W	900.0
chrV: 468816-469686	chrV	468816.0	469686.0	YER150W	YER151C	870.0
chrV: 472424-472657	chrV	472424.0	472657.0	YER151C	YER152C	233.0
chrV: 473988-474041	chrV	473988.0	474041.0	YER152C	YER153C	53.0
chrV: 474805-475020	chrV	474805.0	475020.0	YER153C	YER154W	215.0
chrV: 476228-476345	chrV	476228.0	476345.0	YER154W	YER155C	117.0
chrV: 482848-484788	chrV	482848.0	484788.0	YER155C	YER157W	1940.0
chrV: 487193-491530	chrV	487193.0	491530.0	YER157W	YER159C	4337.0
chrV: 500348-500630	chrV	500348.0	500630.0	YER161C	YER162C	282.0
chrV: 502894-505392	chrV	502894.0	505392.0	YER162C	YER164W	2498.0
chrV: 509798-510373	chrV	509798.0	510373.0	YER164W	YER165W	575.0
chrV: 512106-512744	chrV	512106.0	512744.0	YER165W	YER166W	638.0
chrV: 517459-518216	chrV	517459.0	518216.0	YER166W	YER167W	757.0
chrV: 520771-521029	chrV	520771.0	521029.0	YER167W	YER168C	258.0
chrV: 522669-523369	chrV	522669.0	523369.0	YER168C	YER169W	700.0
chrV: 525759-525974	chrV	525759.0	525974.0	YER169W	YER170W	215.0
chrV: 526651-527082	chrV	526651.0	527082.0	YER170W	YER171W	431.0
chrV: 529418-529530	chrV	529418.0	529530.0	YER171W	YER172C	112.0
chrV: 536021-536300	chrV	536021.0	536300.0	YER172C	YER173W	279.0
chrV: 538279-538434	chrV	538279.0	538434.0	YER173W	YER174C	155.0
chrV: 539168-539464	chrV	539168.0	539464.0	YER174C	YER175C	296.0
chrV: 540363-541690	chrV	540363.0	541690.0	YER175C	YER176W	1327.0
chrV: 545055-545611	chrV	545055.0	545611.0	YER176W	YER177W	556.0
chrV: 546414-546817	chrV	546414.0	546817.0	YER177W	YER178W	403.0
chrV: 548079-548421	chrV	548079.0	548421.0	YER178W	YER179W	342.0
chrV: 549517-549724	chrV	549517.0	549724.0	YER179W	YER180C	207.0
chrV: 550527-550865	chrV	550527.0	550865.0	YER180C	YER180C-A	338.0
chrV: 551122-553334	chrV	551122.0	553334.0	YER180C-A	YER183C	2212.0
chrVI: 7565-10301	chrVI	7565.0	10301.0	YFL062W	YFL060C	2736.0
chrVI: 10969-11363	chrVI	10969.0	11363.0	YFL060C	YFL059W	394.0
chrVI: 12259-12929	chrVI	12259.0	12929.0	YFL059W	YFL058W	670.0
chrVI: 13951-14305	chrVI	13951.0	14305.0	YFL058W	YFL057C	354.0
chrVI: 14763-14793	chrVI	14763.0	14793.0	YFL057C	YFL056C	30.0
chrVI: 15431-17004	chrVI	15431.0	17004.0	YFL056C	YFL055W	1573.0
chrVI: 18680-23423	chrVI	18680.0	23423.0	YFL055W	YFL053W	4743.0
chrVI: 35848-36803	chrVI	35848.0	36803.0	YFL050C	YFL049W	955.0
chrVI: 38674-38843	chrVI	38674.0	38843.0	YFL049W	YFL048C	169.0
chrVI: 40180-40421	chrVI	40180.0	40421.0	YFL048C	YFL047W	241.0
chrVI: 42565-43628	chrVI	42565.0	43628.0	YFL047W	YFL045C	1063.0
chrVI: 44392-44655	chrVI	44392.0	44655.0	YFL045C	YFL044C	263.0
chrVI: 45560-49139	chrVI	45560.0	49139.0	YFL044C	YFL041W	3579.0
chrVI: 51007-53260	chrVI	51007.0	53260.0	YFL041W	YFL039C	2253.0
chrVI: 54696-55366	chrVI	54696.0	55366.0	YFL039C	YFL038C	670.0
chrVI: 55986-56336	chrVI	55986.0	56336.0	YFL038C	YFL037W	350.0
chrVI: 57709-58782	chrVI	57709.0	58782.0	YFL037W	YFL036W	1073.0
chrVI: 62837-63016	chrVI	62837.0	63016.0	YFL036W	YFL034C-B	179.0
chrVI: 63993-64243	chrVI	63993.0	64243.0	YFL034C-B	YFL034C-A	250.0
chrVI: 64932-69115	chrVI	64932.0	69115.0	YFL034C-A	YFL033C	4183.0
chrVI: 74427-75179	chrVI	74427.0	75179.0	YFL033C	YFL031W	752.0
chrVI: 76147-76831	chrVI	76147.0	76831.0	YFL031W	YFL030W	684.0
chrVI: 77988-78055	chrVI	77988.0	78055.0	YFL030W	YFL029C	67.0
chrVI: 79161-79344	chrVI	79161.0	79344.0	YFL029C	YFL028C	183.0
chrVI: 80213-80419	chrVI	80213.0	80419.0	YFL028C	YFL027C	206.0
chrVI: 81912-82580	chrVI	81912.0	82580.0	YFL027C	YFL026W	668.0
chrVI: 83875-84145	chrVI	83875.0	84145.0	YFL026W	YFL025C	270.0
chrVI: 87234-87847	chrVI	87234.0	87847.0	YFL025C	YFL024C	613.0
chrVI: 90345-90986	chrVI	90345.0	90986.0	YFL024C	YFL023W	641.0
chrVI: 93376-93499	chrVI	93376.0	93499.0	YFL023W	YFL022C	123.0
chrVI: 95010-95966	chrVI	95010.0	95966.0	YFL022C	YFL021W	956.0
chrVI: 97498-99231	chrVI	97498.0	99231.0	YFL021W	YFL020C	1733.0
chrVI: 99599-101628	chrVI	99599.0	101628.0	YFL020C	YFL018C	2029.0
chrVI: 103127-103699	chrVI	103127.0	103699.0	YFL018C	YFL017W-A	572.0
chrVI: 103932-103983	chrVI	103932.0	103983.0	YFL017W-A	YFL017C	51.0
chrVI: 104462-104701	chrVI	104462.0	104701.0	YFL017C	YFL016C	239.0
chrVI: 106236-107256	chrVI	106236.0	107256.0	YFL016C	YFL014W	1020.0
chrVI: 107585-107852	chrVI	107585.0	107852.0	YFL014W	YFL013C	267.0
chrVI: 109930-112345	chrVI	109930.0	112345.0	YFL013C	YFL011W	2415.0
chrVI: 113985-114990	chrVI	113985.0	114990.0	YFL011W	YFL010W-A	1005.0
chrVI: 115743-116145	chrVI	115743.0	116145.0	YFL010C	YFL009W	402.0
chrVI: 118484-119429	chrVI	118484.0	119429.0	YFL009W	YFL008W	945.0
chrVI: 123106-123479	chrVI	123106.0	123479.0	YFL008W	YFL007W	373.0
chrVI: 129910-130334	chrVI	129910.0	130334.0	YFL007W	YFL005W	424.0
chrVI: 130981-131810	chrVI	130981.0	131810.0	YFL005W	YFL004W	829.0
chrVI: 134296-134521	chrVI	134296.0	134521.0	YFL004W	YFL003C	225.0
chrVI: 146934-147131	chrVI	146934.0	147131.0	YFL002C	YFL001W	197.0
chrVI: 148459-149110	chrVI	148459.0	149110.0	YFL001W	YFR001W	651.0
chrVI: 149724-150016	chrVI	149724.0	150016.0	YFR001W	YFR002W	292.0
chrVI: 152535-152657	chrVI	152535.0	152657.0	YFR002W	YFR003C	122.0
chrVI: 153124-153393	chrVI	153124.0	153393.0	YFR003C	YFR004W	269.0
chrVI: 154313-154527	chrVI	154313.0	154527.0	YFR004W	YFR005C	214.0
chrVI: 155873-159299	chrVI	155873.0	159299.0	YFR005C	YFR007W	3426.0
chrVI: 160360-160535	chrVI	160360.0	160535.0	YFR007W	YFR008W	175.0
chrVI: 161200-162488	chrVI	161200.0	162488.0	YFR008W	YFR009W	1288.0
chrVI: 164746-165067	chrVI	164746.0	165067.0	YFR009W	YFR010W	321.0
chrVI: 166566-166746	chrVI	166566.0	166746.0	YFR010W	YFR011C	180.0
chrVI: 167258-169922	chrVI	167258.0	169922.0	YFR011C	YFR013W	2664.0
chrVI: 172285-172537	chrVI	172285.0	172537.0	YFR013W	YFR014C	252.0
chrVI: 173877-174265	chrVI	173877.0	174265.0	YFR014C	YFR015C	388.0
chrVI: 176391-177042	chrVI	176391.0	177042.0	YFR015C	YFR016C	651.0
